id,created_at,lignes,colonnes,couleur_depart,joueur_courant,statut,resultat,confiance,coups,coups_sym,coups_can
226,2026-02-16 23:32:57.878703,9,9,1,1,finished,rouge,1,435146553351283712281,675964557759827398829,435146553351283712281
227,2026-02-16 23:32:57.926946,9,9,1,2,finished,jaune,1,4841657893754877716467977948,6269453217356233394643133162,4841657893754877716467977948
298,2026-02-16 23:33:02.166804,9,9,1,1,finished,rouge,1,5362178618363622313,5748932492747488797,5362178618363622313
228,2026-02-16 23:32:57.976807,9,9,1,1,finished,rouge,1,744271671467544924917616388,366839439643566186193494722,366839439643566186193494722
229,2026-02-16 23:32:58.022958,9,9,1,1,finished,rouge,1,613495374782515916152,497615736328595194958,497615736328595194958
230,2026-02-16 23:32:58.071808,9,9,1,2,finished,jaune,1,9721337569149549167464328642643865,1389773541961561943646782468467245,1389773541961561943646782468467245
231,2026-02-16 23:32:58.121432,9,9,1,1,finished,rouge,1,2356798374384368876384685,8754312736726742234726425,2356798374384368876384685
232,2026-02-16 23:32:58.168474,9,9,1,1,finished,rouge,1,7875893733759677586,3235217377351433524,3235217377351433524
233,2026-02-16 23:32:58.221974,9,9,1,1,finished,rouge,1,3235737561235793218,7875373549875317892,3235737561235793218
234,2026-02-16 23:32:58.274889,9,9,1,1,finished,rouge,1,66227199597661377763931599571513334,44883911513449733347179511539597776,44883911513449733347179511539597776
235,2026-02-16 23:32:58.447332,9,9,1,2,finished,jaune,1,973663176637559527,137447934473551583,137447934473551583
236,2026-02-16 23:32:58.496175,9,9,1,1,finished,rouge,1,81613255627,29497855483,29497855483
237,2026-02-16 23:32:58.547564,9,9,1,1,finished,rouge,1,8865525661356594697,2245585449754516413,2245585449754516413
238,2026-02-16 23:32:58.598690,9,9,1,1,finished,rouge,1,2321242,8789868,2321242
239,2026-02-16 23:32:58.651270,9,9,1,1,finished,rouge,1,21894391845958439889138457195,89216719265152671221972653915,21894391845958439889138457195
240,2026-02-16 23:32:58.705277,9,9,1,2,finished,jaune,1,13513762612658873551155775649598,97597348498452237559955335461512,13513762612658873551155775649598
241,2026-02-16 23:32:58.757948,9,9,1,2,finished,jaune,1,9562555418783814239136755644712393,1548555692327296871974355466398717,1548555692327296871974355466398717
242,2026-02-16 23:32:58.805842,9,9,1,1,finished,rouge,1,45866943729445867,65244167381665243,45866943729445867
243,2026-02-16 23:32:58.860614,9,9,1,2,finished,jaune,1,253746865192822221194156142176,857364245918288889916954968934,253746865192822221194156142176
244,2026-02-16 23:32:58.918658,9,9,1,2,finished,jaune,1,5671166599326566995581699342385936354265941587,5439944511784544115529411768725174756845169523,5439944511784544115529411768725174756845169523
245,2026-02-16 23:32:58.967590,9,9,1,2,finished,jaune,1,23552835934385879185,87558275176725231925,23552835934385879185
246,2026-02-16 23:32:59.019517,9,9,1,2,finished,jaune,1,8351683781434828833921792695526231,2759427329676282277189318415584879,2759427329676282277189318415584879
247,2026-02-16 23:32:59.205116,9,9,1,1,finished,rouge,1,994962731249915,116148379861195,116148379861195
248,2026-02-16 23:32:59.257292,9,9,1,1,finished,rouge,1,843349913664368911835859861389423541869912798,267761197446742199275251249721687569241198312,267761197446742199275251249721687569241198312
249,2026-02-16 23:32:59.314348,9,9,1,2,finished,jaune,1,463376239597824936211734625682466448,647734871513286174899376485428644662,463376239597824936211734625682466448
250,2026-02-16 23:32:59.364915,9,9,1,2,finished,jaune,1,5342814244417284945343,5768296866693826165767,5342814244417284945343
251,2026-02-16 23:32:59.412043,9,9,1,1,finished,rouge,1,8562798971488535898494729733318,2548312139622575212616381377792,2548312139622575212616381377792
252,2026-02-16 23:32:59.464531,9,9,1,1,finished,rouge,1,78948137857738716539746418895179174,32162973253372394571364692215931936,32162973253372394571364692215931936
253,2026-02-16 23:32:59.629799,9,9,1,1,finished,rouge,1,9344589925398941358823486121645,1766521185712169752287624989465,1766521185712169752287624989465
254,2026-02-16 23:32:59.682597,9,9,1,2,finished,jaune,1,779418477794472739316614524853642197,331692633316638371794496586257468913,331692633316638371794496586257468913
255,2026-02-16 23:32:59.732593,9,9,1,1,finished,rouge,1,3559557471613874157,7551553639497236953,3559557471613874157
256,2026-02-16 23:32:59.783091,9,9,1,1,finished,rouge,1,7899197214266944484656885,3211913896844166626454225,3211913896844166626454225
257,2026-02-16 23:32:59.838745,9,9,1,1,finished,rouge,1,62346891236253564916429349578448297,48764219874857546194681761532662813,48764219874857546194681761532662813
258,2026-02-16 23:32:59.891966,9,9,1,2,finished,jaune,1,9793826463462314419716175469866861757693,1317284647648796691394935641244249353417,1317284647648796691394935641244249353417
259,2026-02-16 23:32:59.942716,9,9,1,2,finished,jaune,1,136876549591895468552933642284,974234561519215642558177468826,136876549591895468552933642284
260,2026-02-16 23:32:59.992150,9,9,1,2,finished,jaune,1,869849161492351593,241261949618759517,241261949618759517
261,2026-02-16 23:33:00.050118,9,9,1,2,finished,jaune,1,2898862165666169545211729285986794899612,8212248945444941565899381825124316211498,2898862165666169545211729285986794899612
262,2026-02-16 23:33:00.105545,9,9,1,2,finished,jaune,1,469187231342672428551641189754439265,641923879768438682559469921356671845,469187231342672428551641189754439265
263,2026-02-16 23:33:00.158582,9,9,1,2,finished,jaune,1,97117458934845118967847768214336826732,13993652176265992143263342896774284378,13993652176265992143263342896774284378
264,2026-02-16 23:33:00.206074,9,9,1,2,finished,jaune,1,34558847193376782232163615772734,76552263917734328878947495338376,34558847193376782232163615772734
265,2026-02-16 23:33:00.258136,9,9,1,1,finished,rouge,1,4614653267491753615554898159273,6496457843619357495556212951837,4614653267491753615554898159273
266,2026-02-16 23:33:00.306222,9,9,1,1,finished,rouge,1,69469349762764339483465,41641761348346771627645,41641761348346771627645
267,2026-02-16 23:33:00.361159,9,9,1,2,finished,jaune,1,13748556,97362554,13748556
268,2026-02-16 23:33:00.411820,9,9,1,1,finished,rouge,1,3166946589928847932294854946331963639895715,7944164521182263178816256164779147471215395,3166946589928847932294854946331963639895715
269,2026-02-16 23:33:00.590687,9,9,1,2,finished,jaune,1,8592966754,2518144356,2518144356
270,2026-02-16 23:33:00.642459,9,9,1,1,finished,rouge,1,98517235937314817659463457622598296,12593875173796293451647653488512814,12593875173796293451647653488512814
271,2026-02-16 23:33:00.807220,9,9,1,2,finished,jaune,1,488731568159,622379542951,488731568159
272,2026-02-16 23:33:00.856593,9,9,1,2,finished,jaune,1,16616855451232425595148752,94494255659878685515962358,16616855451232425595148752
273,2026-02-16 23:33:00.904708,9,9,1,2,finished,jaune,1,8512817423,2598293687,2598293687
274,2026-02-16 23:33:00.953960,9,9,1,1,finished,rouge,1,77847343516,33263767594,33263767594
275,2026-02-16 23:33:01.005297,9,9,1,1,finished,rouge,1,75674893811392286759794774827873827,35436217299718824351316336283237283,35436217299718824351316336283237283
276,2026-02-16 23:33:01.058859,9,9,1,2,finished,jaune,1,7467481988275264329842233835126498,3643629122835846781268877275984612,3643629122835846781268877275984612
277,2026-02-16 23:33:01.110738,9,9,1,2,finished,jaune,1,357772794177749981423682171832,753338316933361129687428939278,357772794177749981423682171832
278,2026-02-16 23:33:01.160745,9,9,1,1,finished,rouge,1,31297895482514223485492127282,79813215628596887625618983828,31297895482514223485492127282
279,2026-02-16 23:33:01.216768,9,9,1,1,finished,rouge,1,1436497483948657858,9674613627162453252,1436497483948657858
280,2026-02-16 23:33:01.267500,9,9,1,1,finished,rouge,1,77763634731652818548414414699273257,33347476379458292562696696411837853,33347476379458292562696696411837853
281,2026-02-16 23:33:01.316094,9,9,1,1,finished,rouge,1,599589489491524267833369686,511521621619586843277741424,511521621619586843277741424
282,2026-02-16 23:33:01.362630,9,9,1,1,finished,rouge,1,88234473675,22876637435,22876637435
283,2026-02-16 23:33:01.411770,9,9,1,1,finished,rouge,1,331961433318852,779149677792258,331961433318852
284,2026-02-16 23:33:01.466537,9,9,1,1,finished,rouge,1,4781357112213615799786779758992951986,6329753998897495311324331352118159124,4781357112213615799786779758992951986
285,2026-02-16 23:33:01.515688,9,9,1,1,finished,rouge,1,5313911953484654185,5797199157626456925,5313911953484654185
286,2026-02-16 23:33:01.567031,9,9,1,1,finished,rouge,1,6579154327571998316444223333296,4531956783539112794666887777814,4531956783539112794666887777814
287,2026-02-16 23:33:01.614956,9,9,1,2,finished,jaune,1,922491711563,188619399547,188619399547
288,2026-02-16 23:33:01.664398,9,9,1,1,finished,rouge,1,732533712248661921872695664,378577398862449189238415446,378577398862449189238415446
289,2026-02-16 23:33:01.717062,9,9,1,1,finished,rouge,1,188739725794147588672831856,922371385316963522438279254,188739725794147588672831856
290,2026-02-16 23:33:01.766494,9,9,1,1,finished,rouge,1,5955834141464,5155276969646,5155276969646
291,2026-02-16 23:33:01.814088,9,9,1,1,finished,rouge,1,814733414376522731685,296377696734588379425,296377696734588379425
292,2026-02-16 23:33:01.864674,9,9,1,1,finished,rouge,1,2364439579523428322983193746421,8746671531587682788127917364689,2364439579523428322983193746421
293,2026-02-16 23:33:01.916814,9,9,1,2,finished,jaune,1,87458345872838951438116975,23652765238272159672994135,23652765238272159672994135
294,2026-02-16 23:33:01.966871,9,9,1,2,finished,jaune,1,86478133855841163893329936171856,24632977255269947217781174939254,24632977255269947217781174939254
295,2026-02-16 23:33:02.016019,9,9,1,2,finished,jaune,1,81288196217617888113216259,29822914893493222997894851,29822914893493222997894851
296,2026-02-16 23:33:02.066720,9,9,1,2,finished,jaune,1,11426935365847887336725782718374,99684175745263223774385328392736,11426935365847887336725782718374
297,2026-02-16 23:33:02.119146,9,9,1,2,finished,jaune,1,68576174822666981163,42534936288444129947,42534936288444129947
299,2026-02-16 23:33:02.223693,9,9,1,2,finished,jaune,1,33352612241656433236,77758498869454677874,33352612241656433236
300,2026-02-16 23:33:02.270372,9,9,1,2,finished,jaune,1,21356829774555787776,89754281336555323334,21356829774555787776
301,2026-02-16 23:33:02.319244,9,9,1,2,finished,jaune,1,276393273418255565934787,834717837692855545176323,276393273418255565934787
302,2026-02-16 23:33:02.371265,9,9,1,2,finished,jaune,1,777611249684584294444325,333499861426526816666785,333499861426526816666785
303,2026-02-16 23:33:02.421631,9,9,1,2,finished,jaune,1,268318697193871771334626,842792413917239339776484,268318697193871771334626
304,2026-02-16 23:33:02.470581,9,9,1,2,finished,jaune,1,48162511946887,62948599164223,48162511946887
305,2026-02-16 23:33:02.524651,9,9,1,1,finished,rouge,1,782797772267878123647496252917858,328313338843232987463614858193252,328313338843232987463614858193252
306,2026-02-16 23:33:02.576354,9,9,1,1,finished,rouge,1,896474939135614463546,214636171975496647564,214636171975496647564
307,2026-02-16 23:33:02.627481,9,9,1,1,finished,rouge,1,76728547149464598,34382563961646512,34382563961646512
308,2026-02-16 23:33:02.683796,9,9,1,1,finished,rouge,1,5792124418793285276,5318986692317825834,5318986692317825834
309,2026-02-16 23:33:02.736218,9,9,1,1,finished,rouge,1,8242452148774,2868658962336,2868658962336
310,2026-02-16 23:33:02.896926,9,9,1,1,finished,rouge,1,19654736152,91456374958,19654736152
311,2026-02-16 23:33:02.950428,9,9,1,1,finished,rouge,1,71599383814296474292581838134,39511727296814636818529272976,39511727296814636818529272976
312,2026-02-16 23:33:03.010287,9,9,1,1,finished,rouge,1,522971455215141729868277291,588139655895969381242833819,522971455215141729868277291
313,2026-02-16 23:33:03.061096,9,9,1,1,finished,rouge,1,498128499917954365824,612982611193156745286,498128499917954365824
314,2026-02-16 23:33:03.128870,9,9,1,1,finished,rouge,1,183221436928743684284,927889674182367426826,183221436928743684284
315,2026-02-16 23:33:03.204067,9,9,1,2,finished,jaune,1,81523838727194592818,29587272383916518292,29587272383916518292
316,2026-02-16 23:33:03.284222,9,9,1,2,finished,jaune,1,316446383333376197255939169934646984128854,794664727777734913855171941176464126982256,316446383333376197255939169934646984128854
317,2026-02-16 23:33:03.344948,9,9,1,1,finished,rouge,1,385545896,725565214,385545896
318,2026-02-16 23:33:03.518300,9,9,1,1,finished,rouge,1,13793226781862874875697875854,97317884329248236235413235256,13793226781862874875697875854
319,2026-02-16 23:33:03.570992,9,9,1,1,finished,rouge,1,7749554133742,3361556977368,3361556977368
320,2026-02-16 23:33:03.621681,9,9,1,1,finished,rouge,1,733481253367441449486244625,377629857743669661624866485,377629857743669661624866485
321,2026-02-16 23:33:03.669707,9,9,1,1,finished,rouge,1,52535319644764497,58575791466346613,52535319644764497
322,2026-02-16 23:33:03.721650,9,9,1,2,finished,jaune,1,849982297627349255211185414545,261128813483761855899925696565,261128813483761855899925696565
323,2026-02-16 23:33:03.773432,9,9,1,1,finished,rouge,1,94859818632432693365267,16251292478678417745843,16251292478678417745843
324,2026-02-16 23:33:03.935490,9,9,1,2,finished,jaune,1,13416823748544942135925526,97694287362566168975185584,13416823748544942135925526
325,2026-02-16 23:33:04.108575,9,9,1,1,finished,rouge,1,91269297358156522575117727252,19841813752954588535993383858,19841813752954588535993383858
326,2026-02-16 23:33:04.159156,9,9,1,1,finished,rouge,1,719385483973826,391725627137284,391725627137284
327,2026-02-16 23:33:04.207090,9,9,1,2,finished,jaune,1,393516935396987911718933377636,717594175714123199392177733474,393516935396987911718933377636
328,2026-02-16 23:33:04.255482,9,9,1,1,finished,rouge,1,252186498759292,858924612351818,252186498759292
329,2026-02-16 23:33:04.309373,9,9,1,1,finished,rouge,1,9439823427572329515288853153589982467643525,1671287683538781595822257957521128643467585,1671287683538781595822257957521128643467585
330,2026-02-16 23:33:04.362974,9,9,1,2,finished,jaune,1,9794648631662581466793262974511798149495,1316462479448529644317848136599312961615,1316462479448529644317848136599312961615
331,2026-02-16 23:33:04.532909,9,9,1,2,finished,jaune,1,81666573682218524272,29444537428892586838,29444537428892586838
332,2026-02-16 23:33:04.584847,9,9,1,1,finished,rouge,1,62945254894394981214899421187,48165856216716129896211689923,48165856216716129896211689923
333,2026-02-16 23:33:04.635085,9,9,1,1,finished,rouge,1,214863238769586931788182175,896247872341524179322928935,214863238769586931788182175
334,2026-02-16 23:33:04.685683,9,9,1,1,finished,rouge,1,5796844761173822563,5314266349937288547,5314266349937288547
335,2026-02-16 23:33:04.736058,9,9,1,2,finished,jaune,1,7177459869368688,3933651241742422,3933651241742422
336,2026-02-16 23:33:04.786144,9,9,1,2,finished,jaune,1,63248147945348621941531543,47862963165762489169579567,47862963165762489169579567
337,2026-02-16 23:33:04.838079,9,9,1,1,finished,rouge,1,74647762589567756,36463348521543354,36463348521543354
338,2026-02-16 23:33:04.894552,9,9,1,2,finished,jaune,1,56667166858646682744478115,54443944252464428366632995,54443944252464428366632995
339,2026-02-16 23:33:04.948111,9,9,1,1,finished,rouge,1,6919331152974,4191779958136,4191779958136
340,2026-02-16 23:33:05.003629,9,9,1,2,finished,jaune,1,354716917182828492545663,756394193928282618565447,354716917182828492545663
341,2026-02-16 23:33:05.051865,9,9,1,1,finished,rouge,1,5525426392637,5585684718473,5525426392637
342,2026-02-16 23:33:05.107209,9,9,1,2,finished,jaune,1,5511929286462964313782222161,5599181824648146797328888949,5511929286462964313782222161
343,2026-02-16 23:33:05.157592,9,9,1,1,finished,rouge,1,1741934719474,9369176391636,1741934719474
344,2026-02-16 23:33:05.207605,9,9,1,2,finished,jaune,1,799874923662223912395518889356749637,311236187448887198715592221754361473,311236187448887198715592221754361473
345,2026-02-16 23:33:05.256988,9,9,1,1,finished,rouge,1,541894991463421364451,569216119647689746659,541894991463421364451
346,2026-02-16 23:33:05.307016,9,9,1,1,finished,rouge,1,1865916845727682148891526743394,9245194265383428962219584367716,1865916845727682148891526743394
347,2026-02-16 23:33:05.353316,9,9,1,1,finished,rouge,1,689855324,421255786,421255786
